153	3	235
39	3	236
36	2	238
8	3	229
140	1	236
128	3	234
146	1	233
127	3	235
23	2	235
113	3	230
66	1	231
47	3	232
129	3	235
78	2	235
154	2	235
22	2	233
134	1	236
26	2	232
22	2	237
201	3	235
29	2	232
80	3	237
31	3	233
4	3	236
37	2	232
50	2	237
163	3	233
46	1	234
90	3	238
23	1	235
14	3	231
19	1	235
65	1	235
13	2	230
91	3	236
27	1	229
49	3	229
66	1	232
112	1	236
41	3	231
19	3	236
65	3	236
47	3	233
36	0	237
117	3	235
5	2	237
47	3	237
183	1	234
23	3	238
14	0	238
26	2	233
29	2	233
1	1	234
8	2	231
193	3	233
78	3	238
14	3	232
80	1	235
97	1	237
193	3	237
178	3	238
32	2	238
6	3	230
28	3	235
80	3	236
52	3	234
66	1	233
50	2	236
156	1	230
7	2	235
73	2	238
22	3	230
66	1	237
89	2	236
75	3	234
100	1	238
8	2	232
62	1	236
49	2	231
25	2	230
14	3	233
36	0	236
151	0	237
14	3	237
47	3	236
5	2	236
43	3	233
1	2	229
17	3	236
16	3	237
41	3	233
44	2	234
49	0	230
41	3	237
35	2	233
82	1	235
50	1	238
35	2	237
29	3	230
116	3	235
6	0	237
8	2	233
49	2	232
21	1	236
7	3	238
8	2	237
99	2	237
147	3	234
11	3	237
148	2	236
5	1	238
119	1	236
107	1	236
15	3	235
175	1	236
71	2	234
12	2	231
13	1	231
19	3	230
14	3	236
65	3	230
20	3	231
12	1	235
18	3	238
49	2	233
16	3	236
49	2	237
41	3	236
35	2	236
148	1	238
11	1	235
104	3	238
184	3	231
57	3	236
3	3	235
3	1	234
11	3	236
13	1	232
20	3	232
8	3	230
81	2	238
144	3	238
47	1	229
203	0	236
36	1	235
17	1	229
35	1	238
28	2	234
26	3	231
84	3	235
51	3	231
36	3	236
5	2	230
73	3	229
12	2	233
25	1	231
49	2	236
17	3	230
164	1	232
13	1	233
123	2	234
20	3	233
27	1	230
14	2	229
20	3	237
35	0	237
163	2	236
76	3	235
2	1	231
51	0	238
21	1	230
138	3	237
52	3	238
51	3	232
184	3	233
23	3	231
27	3	234
184	3	237
75	3	238
25	1	232
136	1	231
107	1	230
54	3	237
196	3	234
77	0	238
49	1	238
161	2	236
21	3	234
203	3	237
41	1	229
2	1	232
32	2	231
0	3	234
195	3	234
119	3	234
107	3	234
137	1	234
23	3	232
66	3	235
26	3	233
34	1	234
51	3	233
73	1	235
12	3	230
26	3	237
35	0	236
29	1	234
51	3	237
150	1	236
4	2	230
25	1	233
56	2	232
78	3	232
151	3	235
25	1	237
48	0	238
32	2	232
1	2	230
147	3	238
11	3	230
110	1	231
197	3	233
140	3	238
2	1	233
198	0	236
184	3	236
2	1	237
73	2	232
54	3	236
205	3	233
43	2	236
64	1	232
21	0	238
23	3	233
190	1	229
133	3	234
3	2	234
23	3	237
201	2	238
7	3	231
185	2	232
78	3	233
36	3	230
56	2	237
33	1	233
78	3	237
110	1	232
32	2	233
5	1	231
32	2	237
26	3	236
51	3	236
112	3	238
73	2	233
48	3	237
50	1	232
103	1	229
83	3	237
64	1	233
64	1	237
7	3	232
34	2	237
30	3	231
77	3	236
185	2	237
128	3	231
140	0	235
27	2	235
5	1	232
76	2	234
21	2	235
30	0	238
50	1	233
63	1	237
108	1	229
73	0	231
6	1	229
24	2	238
46	1	231
207	3	233
2	0	235
47	1	230
7	3	233
107	2	235
179	2	236
67	2	237
199	3	232
48	3	236
32	3	230
22	1	229
83	3	236
75	2	234
168	0	236
79	1	233
5	1	233
79	1	237
198	1	230
73	3	230
4	1	231
34	2	236
51	2	229
73	0	232
1	1	231
150	3	234
46	1	232
110	1	236
13	3	235
41	2	237
198	3	234
21	3	238
151	2	234
30	3	237
115	1	232
63	1	236
128	3	237
26	1	229
52	3	231
42	3	238
119	3	238
107	3	238
90	2	237
34	1	238
15	2	238
1	1	232
29	1	238
130	3	237
61	3	235
73	0	233
41	1	230
46	1	233
81	2	237
96	3	238
101	3	236
7	1	234
52	3	232
150	0	238
30	1	235
133	0	237
19	1	229
96	1	234
157	3	234
4	1	237
6	2	231
7	0	234
41	2	236
30	3	236
67	1	238
1	1	233
1	1	237
28	0	238
25	3	235
91	1	237
158	3	237
90	2	236
107	0	235
52	3	233
8	1	229
38	1	229
146	2	238
129	1	235
7	2	229
72	3	235
23	2	236
127	3	236
47	2	235
4	1	236
33	3	235
103	1	230
90	1	238
44	2	233
1	1	236
3	1	231
44	2	237
198	2	235
91	1	236
63	1	230
23	1	236
6	2	237
19	1	236
100	3	235
103	3	234
117	1	235
82	1	229
161	1	233
192	3	236
13	2	234
75	2	238
76	1	238
171	3	235
101	1	229
63	3	234
193	1	233
62	3	235
3	1	232
6	1	230
18	2	237
28	1	235
50	3	235
80	1	236
66	2	238
150	3	238
89	3	235
162	1	234
24	1	235
41	2	230
28	3	236
58	3	237
7	2	236
6	3	234
51	2	230
12	1	229
6	2	236
123	0	230
24	3	236
5	3	235
14	1	237
27	3	231
3	1	233
3	1	237
43	1	237
11	1	229
