19	1	235	17
17	1	236	17
13	1	237	17
14	1	238	17
14	2	229	17
3	2	230	17
0	2	231	17
53	1	230	17
55	3	237	18
4	3	233	18
32	3	236	18
7	3	230	18
14	2	235	18
4	2	238	18
25	2	237	18
21	2	236	18
8	3	235	18
52	3	238	18
1	3	231	18
0	3	229	18
21	3	232	18
3	3	229	18
25	3	233	18
14	3	232	18
11	3	237	18
19	3	234	18
30	3	235	18
34	3	238	18
54	3	236	18
12	3	230	18
6	2	234	18
50	3	234	18
6	3	231	18
1	2	233	18
12	2	231	18
7	2	232	18
0	0	229	18
1	0	230	18
3	0	231	18
4	0	232	18
21	0	233	18
7	0	235	18
30	0	236	18
32	0	237	18
14	0	238	18
12	1	229	18
6	0	234	18
34	1	231	18
7	1	230	18
3	2	229	18
32	1	238	18
30	1	237	18
14	1	236	18
0	2	230	18
52	1	234	18
25	1	233	18
54	1	232	18
11	1	235	18
35	3	233	19
7	2	236	19
35	2	237	19
12	2	238	19
7	3	232	19
32	3	234	19
4	3	235	19
23	3	238	19
8	3	237	19
1	3	231	19
21	3	229	19
54	2	235	19
27	3	236	19
25	3	235	19
14	3	231	19
0	3	229	19
11	3	236	19
19	3	234	19
30	3	238	19
54	3	232	19
12	3	233	19
36	3	237	19
3	3	230	19
14	2	234	19
6	3	230	19
3	2	232	19
0	0	229	19
27	0	230	19
1	0	231	19
3	0	232	19
4	0	233	19
21	0	234	19
36	0	235	19
35	0	236	19
6	0	237	19
7	0	238	19
32	1	229	19
1	2	233	19
0	1	231	19
14	1	232	19
4	1	233	19
54	1	234	19
11	1	235	19
30	1	236	19
36	1	237	19
12	1	238	19
0	2	229	19
6	2	230	19
21	2	231	19
7	1	230	19
56	3	237	20
23	3	232	20
4	3	233	20
32	3	234	20
23	2	236	20
7	3	231	20
11	2	238	20
4	2	237	20
1	3	229	20
2	3	236	20
50	3	238	20
11	3	233	20
3	3	230	20
25	3	234	20
14	3	231	20
0	3	229	20
9	3	238	20
5	3	237	20
30	3	232	20
54	3	235	20
12	3	236	20
30	2	235	20
21	3	235	20
7	2	234	20
6	3	230	20
3	2	232	20
0	0	229	20
1	0	230	20
2	0	231	20
3	0	232	20
4	0	233	20
21	0	234	20
5	0	235	20
7	0	236	20
6	0	237	20
23	0	238	20
23	1	229	20
14	2	233	20
32	1	231	20
12	1	232	20
54	1	233	20
25	1	234	20
11	1	235	20
7	1	236	20
14	1	237	20
30	1	238	20
0	2	229	20
6	2	230	20
1	2	231	20
9	1	230	20
26	3	238	21
4	3	236	21
32	3	232	21
2	3	237	21
32	2	235	21
7	2	238	21
11	2	237	21
21	2	236	21
23	3	235	21
7	3	234	21
8	3	231	21
11	3	232	21
21	3	233	21
3	3	229	21
14	3	231	21
0	3	229	21
18	3	236	21
9	3	235	21
5	3	237	21
30	3	238	21
12	3	233	21
13	3	234	21
8	2	234	21
1	3	230	21
6	3	230	21
1	2	233	21
6	2	231	21
14	2	232	21
0	0	229	21
1	0	230	21
3	0	231	21
2	0	232	21
4	0	233	21
7	0	235	21
5	0	236	21
6	0	237	21
30	0	238	21
3	1	229	21
21	0	234	21
26	1	231	21
9	1	230	21
3	2	229	21
0	1	238	21
12	1	237	21
7	1	236	21
0	2	230	21
30	1	234	21
11	1	233	21
21	1	232	21
32	1	235	21
1	3	232	22
23	2	236	22
19	2	237	22
5	2	238	22
7	3	230	22
17	3	237	22
32	3	238	22
4	3	235	22
23	3	233	22
8	3	236	22
21	3	231	22
1	2	235	22
3	3	229	22
14	3	231	22
57	3	236	22
0	3	229	22
11	3	237	22
5	3	233	22
19	3	232	22
30	3	238	22
59	3	235	22
12	3	234	22
58	3	234	22
21	2	234	22
6	3	230	22
14	2	232	22
0	0	229	22
57	0	230	22
1	0	231	22
3	0	232	22
4	0	233	22
21	0	234	22
58	0	235	22
7	0	236	22
5	0	237	22
6	0	238	22
58	1	229	22
7	2	233	22
21	1	231	22
19	1	230	22
0	2	230	22
3	2	229	22
0	1	238	22
59	1	237	22
6	2	231	22
8	1	235	22
5	1	234	22
6	1	233	22
23	1	232	22
7	1	236	22
1	3	232	23
14	2	236	23
19	2	237	23
30	2	238	23
7	3	230	23
32	3	234	23
4	3	231	23
23	3	237	23
8	3	236	23
50	3	238	23
9	3	238	23
3	3	229	23
14	3	232	23
0	3	229	23
11	3	231	23
11	2	235	23
19	3	233	23
24	3	235	23
30	3	234	23
12	3	236	23
13	3	237	23
6	3	230	23
21	3	233	23
1	2	234	23
2	3	235	23
7	2	232	23
0	0	229	23
1	0	230	23
3	0	231	23
2	0	232	23
4	0	233	23
21	0	234	23
7	0	235	23
6	0	236	23
30	0	237	23
23	0	238	23
9	1	229	23
4	2	233	23
32	1	231	23
11	1	232	23
30	1	233	23
12	1	234	23
14	1	235	23
13	1	236	23
8	1	237	23
0	1	238	23
0	2	229	23
3	2	230	23
6	2	231	23
24	1	230	23
49	3	238	24
4	3	232	24
32	3	237	24
2	3	235	24
4	2	235	24
27	2	238	24
12	2	237	24
14	2	236	24
8	3	236	24
7	3	230	24
1	3	231	24
0	3	230	24
3	3	229	24
27	3	233	24
14	3	232	24
28	3	236	24
11	3	231	24
19	3	235	24
24	3	237	24
30	3	234	24
34	3	238	24
12	3	233	24
11	2	234	24
21	3	234	24
6	3	229	24
1	2	233	24
3	2	231	24
0	0	229	24
27	0	230	24
49	0	231	24
1	0	232	24
3	0	233	24
2	0	234	24
4	0	235	24
21	0	236	24
28	0	237	24
7	0	238	24
27	1	229	24
7	2	232	24
8	1	231	24
49	1	232	24
3	1	233	24
28	1	234	24
12	1	235	24
34	1	236	24
4	1	237	24
0	1	238	24
6	2	229	24
0	2	230	24
19	1	230	24
8	3	235	25
4	3	230	25
32	3	234	25
2	3	237	25
7	2	235	25
1	2	238	25
27	2	237	25
19	2	236	25
1	3	233	25
7	3	231	25
50	3	238	25
0	3	229	25
3	3	229	25
27	3	232	25
14	3	234	25
28	3	232	25
11	3	231	25
60	3	236	25
19	3	233	25
24	3	238	25
34	3	237	25
28	2	234	25
6	3	230	25
21	3	236	25
13	3	235	25
4	2	233	25
6	2	231	25
11	2	232	25
0	0	229	25
27	0	230	25
1	0	231	25
3	0	232	25
2	0	233	25
21	0	235	25
28	0	236	25
7	0	237	25
6	0	238	25
21	1	229	25
4	0	234	25
50	1	231	25
6	1	230	25
0	2	229	25
28	1	238	25
3	1	237	25
8	1	236	25
3	2	230	25
4	1	234	25
19	1	233	25
2	1	232	25
1	1	235	25
1	3	233	26
4	2	236	26
1	2	237	26
32	2	238	26
7	3	230	26
2	3	235	26
17	3	236	26
32	3	234	26
4	3	232	26
8	3	238	26
3	3	229	26
27	2	235	26
14	3	235	26
28	3	236	26
0	3	229	26
11	3	231	26
18	3	233	26
5	3	237	26
19	3	238	26
30	3	234	26
13	3	232	26
6	3	230	26
27	3	231	26
13	2	234	26
50	3	237	26
11	2	232	26
27	0	230	26
1	0	231	26
3	0	232	26
2	0	233	26
4	0	234	26
28	0	235	26
5	0	236	26
7	0	237	26
6	0	238	26
5	1	229	26
6	1	230	26
0	0	229	26
17	1	231	26
27	1	232	26
32	1	233	26
1	1	234	26
0	1	235	26
30	1	236	26
7	1	237	26
2	1	238	26
0	2	229	26
3	2	230	26
6	2	231	26
7	2	233	26
50	3	238	27
1	3	233	27
4	3	230	27
32	3	237	27
11	2	236	27
7	3	232	27
7	2	238	27
27	2	237	27
44	3	234	27
17	3	236	27
21	3	235	27
11	3	234	27
27	3	231	27
14	3	231	27
28	3	232	27
0	3	229	27
5	3	233	27
19	3	235	27
30	3	236	27
34	3	238	27
13	3	237	27
5	2	235	27
3	3	229	27
28	2	234	27
6	3	230	27
6	2	232	27
0	0	229	27
27	0	230	27
1	0	231	27
3	0	232	27
4	0	233	27
21	0	234	27
28	0	235	27
5	0	236	27
44	0	237	27
7	0	238	27
5	1	229	27
14	2	233	27
13	1	231	27
3	1	232	27
21	1	233	27
17	1	234	27
28	1	235	27
50	1	236	27
30	1	237	27
1	1	238	27
0	2	229	27
3	2	230	27
4	2	231	27
19	1	230	27
49	3	234	28
4	3	232	28
32	3	237	28
2	3	236	28
4	2	235	28
13	2	238	28
8	2	237	28
11	2	236	28
8	3	233	28
7	3	230	28
1	3	231	28
11	3	232	28
3	3	229	28
27	3	238	28
14	3	231	28
0	3	229	28
5	3	238	28
19	3	236	28
24	3	235	28
30	3	234	28
34	3	237	28
13	3	233	28
14	2	234	28
21	3	235	28
6	3	230	28
1	2	233	28
3	2	231	28
7	2	232	28
0	0	229	28
27	0	230	28
49	0	231	28
1	0	232	28
3	0	233	28
21	0	235	28
4	0	236	28
5	0	237	28
7	0	238	28
21	1	229	28
2	0	234	28
5	1	231	28
49	1	232	28
24	1	233	28
13	1	234	28
32	1	235	28
11	1	236	28
34	1	237	28
4	1	238	28
0	2	229	28
19	1	230	28
6	2	230	28
1	3	232	29
8	3	234	29
4	3	231	29
32	3	236	29
1	2	236	29
7	3	230	29
8	2	238	29
21	2	237	29
50	3	238	29
17	3	237	29
21	3	233	29
6	3	232	29
27	3	235	29
14	3	231	29
28	3	235	29
0	3	229	29
11	3	233	29
18	3	237	29
19	3	230	29
24	3	238	29
30	3	234	29
13	3	236	29
6	2	235	29
3	3	229	29
14	2	234	29
4	2	233	29
7	2	232	29
27	0	230	29
1	0	231	29
21	0	232	29
3	0	233	29
4	0	234	29
28	0	235	29
7	0	236	29
6	0	237	29
30	0	238	29
19	1	229	29
21	1	230	29
0	0	229	29
32	1	232	29
13	1	233	29
7	1	234	29
24	1	235	29
11	1	236	29
50	1	237	29
27	1	238	29
0	2	229	29
3	2	230	29
19	2	231	29
6	1	231	29
49	3	237	30
26	3	238	30
4	3	229	30
17	3	231	30
1	2	236	30
7	3	233	30
21	2	238	30
7	2	237	30
8	3	235	30
2	3	236	30
1	3	232	30
46	3	237	30
3	3	230	30
14	3	230	30
0	3	229	30
11	3	232	30
19	3	236	30
30	3	233	30
36	3	238	30
13	3	234	30
6	3	231	30
17	2	235	30
21	3	234	30
11	2	234	30
61	3	235	30
3	2	232	30
0	0	229	30
49	0	230	30
46	0	231	30
1	0	232	30
2	0	233	30
3	0	234	30
21	0	235	30
4	0	236	30
36	0	237	30
7	0	238	30
2	1	229	30
6	2	233	30
14	1	231	30
4	1	232	30
46	1	233	30
61	1	234	30
26	1	235	30
6	1	236	30
30	1	237	30
0	1	238	30
0	2	229	30
4	2	230	30
14	2	231	30
17	1	230	30
23	3	235	31
4	3	232	31
7	3	234	31
51	3	238	31
6	2	235	31
23	2	238	31
7	2	237	31
27	2	236	31
1	3	236	31
52	3	231	31
50	3	237	31
28	3	237	31
3	3	229	31
27	3	233	31
25	3	238	31
14	3	232	31
0	3	229	31
11	3	233	31
9	3	236	31
5	3	234	31
19	3	230	31
12	3	235	31
4	2	234	31
21	3	230	31
6	3	231	31
52	2	233	31
19	2	231	31
21	2	232	31
0	0	229	31
27	0	230	31
1	0	231	31
3	0	232	31
21	0	233	31
28	0	235	31
5	0	236	31
7	0	237	31
6	0	238	31
12	1	229	31
4	0	234	31
51	1	231	31
19	1	230	31
0	2	229	31
52	1	238	31
28	1	237	31
5	1	236	31
3	2	230	31
23	1	234	31
21	1	233	31
9	1	232	31
25	1	235	31
1	3	238	32
34	2	236	32
8	2	237	32
14	2	238	32
52	3	236	32
7	3	230	32
2	3	237	32
17	3	232	32
4	3	231	32
8	3	233	32
21	3	234	32
17	2	235	32
27	3	235	32
14	3	233	32
62	3	237	32
0	3	229	32
5	3	235	32
19	3	231	32
24	3	236	32
30	3	230	32
34	3	232	32
13	3	238	32
3	3	229	32
4	2	234	32
6	3	234	32
7	2	232	32
0	0	229	32
27	0	230	32
1	0	231	32
2	0	232	32
3	0	233	32
21	0	234	32
4	0	235	32
5	0	236	32
7	0	237	32
6	0	238	32
5	1	229	32
19	2	233	32
2	1	231	32
13	1	232	32
24	1	233	32
34	1	234	32
30	1	235	32
14	1	236	32
4	1	237	32
3	1	238	32
0	2	229	32
30	2	230	32
3	2	231	32
17	1	230	32
8	3	234	33
4	3	238	33
32	3	236	33
17	3	230	33
19	2	236	33
51	3	237	33
8	2	238	33
21	2	237	33
1	3	231	33
7	3	232	33
21	3	233	33
11	3	236	33
27	3	235	33
14	3	233	33
0	3	229	33
63	3	238	33
5	3	231	33
19	3	232	33
24	3	237	33
30	3	234	33
13	3	235	33
5	2	235	33
3	3	229	33
6	2	234	33
6	3	230	33
1	2	232	33
0	0	229	33
27	0	230	33
1	0	231	33
3	0	232	33
21	0	233	33
4	0	234	33
5	0	235	33
7	0	236	33
6	0	237	33
30	0	238	33
6	1	229	33
7	2	233	33
5	1	231	33
1	1	232	33
17	1	233	33
7	1	234	33
8	1	235	33
21	1	236	33
51	1	237	33
27	1	238	33
0	2	229	33
3	2	230	33
17	2	231	33
32	1	230	33
4	3	236	34
32	3	238	34
17	3	233	34
7	3	234	34
19	2	235	34
7	2	238	34
17	2	237	34
6	2	236	34
8	3	237	34
51	3	232	34
1	3	229	34
60	3	234	34
21	3	231	34
3	3	230	34
14	3	236	34
0	3	229	34
5	3	230	34
19	3	231	34
34	3	238	34
13	3	233	34
6	3	232	34
22	3	237	34
51	2	234	34
50	3	235	34
20	3	235	34
21	2	233	34
5	2	231	34
3	2	232	34
0	0	229	34
20	0	230	34
1	0	231	34
21	0	232	34
3	0	233	34
22	0	235	34
5	0	236	34
7	0	237	34
6	0	238	34
51	1	229	34
4	0	234	34
19	1	231	34
5	1	230	34
0	2	229	34
22	1	238	34
7	1	237	34
17	1	236	34
1	2	230	34
1	1	234	34
20	1	233	34
21	1	232	34
50	1	235	34
