488	6	2096	118
488	6	2097	118
488	6	143	118
488	6	1549	118
488	6	1550	118
2263	6	1549	118
397	6	1549	118
488	6	637	118
2109	6	473	118
2109	6	2273	118
2109	6	1545	118
2105	6	1550	118
2105	6	1549	118
2105	6	637	118
1174	6	2186	118
1174	6	1549	118
1174	6	2205	118
1174	6	709	118
1034	6	2243	118
1073	6	1549	118
1998	6	637	118
1998	6	1558	118
772	6	473	118
490	6	637	118
2109	6	2281	118
2103	6	1549	118
802	6	1651	118
2125	6	1549	118
1174	6	1550	118
2109	6	2243	118
2109	6	2232	118
2109	6	1558	118
513	6	2051	118
513	6	1480	118
513	6	637	118
513	6	1549	118
891	6	637	118
891	6	1549	118
891	6	1558	118
1648	6	1550	118
1648	6	1549	118
1648	6	1545	118
1174	6	2083	118
1998	6	991	118
1998	6	1549	118
392	6	1549	118
335	6	1550	118
335	6	1549	118
335	6	637	118
780	6	2243	118
780	6	2232	118
537	6	1549	118
537	6	1550	118
537	6	637	118
1410	6	1550	118
1410	6	637	118
1410	6	1199	118
760	6	637	118
760	6	1558	118
760	6	1549	118
2384	6	1558	118
1998	6	2011	118
1496	6	2232	118
1496	6	473	118
1496	6	1944	118
1496	6	2273	118
1496	6	2243	118
1496	6	2281	118
1648	6	1558	118
772	6	2232	118
772	6	2243	118
772	6	2273	118
772	6	1558	118
513	6	2052	118
331	6	1549	118
331	6	2102	118
750	6	1651	118
750	6	1545	118
750	6	2012	118
750	6	1549	118
232	6	1558	118
232	6	637	118
232	6	1545	118
1266	6	637	118
1266	6	1051	118
12	6	2232	118
12	6	2243	118
12	6	1550	118
12	6	1549	118
12	6	473	118
12	6	2273	118
232	6	2225	118
831	6	1550	118
905	6	1544	118
905	6	1549	118
905	6	988	118
905	6	989	118
905	6	1550	118
331	6	1712	118
2394	6	637	118
2394	6	1549	118
20	6	1549	118
831	6	1549	118
2388	6	637	118
2388	6	1550	118
202	6	982	118
202	6	983	118
1127	6	637	118
1261	6	1549	118
849	6	1549	118
35	6	1549	118
717	6	2243	118
717	6	2281	118
512	6	1549	118
717	6	2232	118
717	6	2273	118
717	6	473	118
717	6	1549	118
530	6	2120	118
2107	6	1550	118
2107	6	1549	118
2107	6	637	118
208	6	2232	118
208	6	1550	118
208	6	2243	118
208	6	2281	118
2384	6	2243	118
860	6	2230	118
860	6	1558	118
1309	6	2243	118
225	6	1558	118
225	6	473	118
1404	6	2273	118
1404	6	2232	118
1404	6	2281	118
392	6	2232	118
1765	6	1549	118
1765	6	1569	118
1765	6	1431	118
1127	6	2178	118
1127	6	1550	118
202	6	1558	118
202	6	637	118
1261	6	637	118
192	6	1549	118
192	6	2273	118
192	6	605	118
192	6	2232	118
192	6	1439	118
2049	6	1549	118
2049	6	637	118
2049	6	1558	118
2049	6	1550	118
530	6	1545	118
1535	6	1550	118
1127	6	1549	118
1127	6	1558	118
1765	6	1473	118
530	6	1558	118
374	6	1558	118
374	6	637	118
374	6	1549	118
543	6	2281	118
192	6	473	118
1535	6	1549	118
1535	6	637	118
1535	6	1055	118
650	6	1549	118
650	6	637	118
2371	6	473	118
2371	6	1549	118
1513	6	1550	118
1513	6	1549	118
1513	6	637	118
1261	6	1550	118
543	6	1549	118
543	6	2243	118
543	6	2273	118
543	6	473	118
543	6	2232	118
374	6	983	118
2371	6	1550	118
700	6	1549	118
2115	6	1500	118
2115	6	1549	118
2115	6	1795	118
739	6	1545	118
739	6	1346	118
87	6	1130	118
87	6	2232	118
87	6	2281	118
87	6	473	118
87	6	2185	118
706	6	1545	118
706	6	1558	118
706	6	637	118
684	6	2273	118
966	6	1549	118
966	6	637	118
966	6	1558	118
966	6	1545	118
966	6	1425	118
857	6	1549	118
1016	6	637	118
584	6	1451	118
87	6	2037	118
87	6	2243	118
894	6	637	118
894	6	2148	118
860	6	637	118
860	6	1544	118
460	6	637	118
460	6	1549	118
176	6	2281	118
1257	6	1549	118
335	6	1370	118
1171	6	1550	118
1171	6	1549	118
1171	6	637	118
1171	6	1558	118
739	6	1797	118
584	6	1558	118
584	6	637	118
351	6	1426	118
4	6	2273	118
4	6	2232	118
4	6	1550	118
4	6	1549	118
4	6	2281	118
700	6	1544	118
700	6	2036	118
700	6	2232	118
700	6	2273	118
700	6	2243	118
700	6	1025	118
387	6	1549	118
387	6	1606	118
341	6	1549	118
341	6	637	118
58	6	1795	118
1470	6	973	118
1470	6	121	118
1212	6	1549	118
1212	6	816	118
706	6	1388	118
33	6	1566	118
33	6	1795	118
1160	6	1727	118
1160	6	1558	118
1160	6	1549	118
351	6	1795	118
1470	6	405	118
1470	6	2102	118
378	6	637	118
378	6	1549	118
1377	6	2073	118
1377	6	811	118
1377	6	1549	118
1377	6	637	118
1377	6	1299	118
1017	6	637	118
1017	6	1597	118
1017	6	2185	118
1017	6	1549	118
387	6	1550	118
1377	6	1550	118
2317	6	1549	118
2317	6	2011	118
1530	6	2085	118
1530	6	2273	118
1530	6	2281	118
1530	6	1549	118
1530	6	1558	118
1530	6	2243	118
1530	6	2232	118
2123	6	1550	118
2123	6	1549	118
2123	6	477	118
2317	6	637	118
2317	6	1550	118
1470	6	1549	118
95	6	1437	118
716	6	1780	118
716	6	1651	118
716	6	1545	118
716	6	1784	118
716	6	1653	118
716	6	1549	118
716	6	1558	118
2123	6	1544	118
95	6	816	118
746	6	637	118
2296	6	395	118
2296	6	1549	118
2296	6	1593	118
2296	6	149	118
2296	6	1550	118
2296	6	1544	118
95	6	2195	118
739	6	637	118
739	6	1549	118
739	6	1960	118
894	6	106	118
176	6	2198	118
176	6	2199	118
176	6	2186	118
176	6	2232	118
176	6	2273	118
176	6	2243	118
176	6	473	118
176	6	1549	118
999	6	1550	118
999	6	637	118
87	6	1593	118
87	6	2273	118
95	6	1438	118
95	6	1545	118
95	6	2202	118
199	6	1549	118
199	6	473	118
1362	6	1558	118
1362	6	1544	118
1362	6	637	118
2211	6	1549	118
2211	6	637	118
356	6	148	118
356	6	1558	118
356	6	637	118
95	6	637	118
95	6	1558	118
223	6	1652	118
731	6	637	118
731	6	1558	118
731	6	1437	118
2211	6	1061	118
649	6	637	118
649	6	1549	118
1647	6	1550	118
1647	6	637	118
728	6	1651	118
728	6	1550	118
728	6	1549	118
199	6	2281	118
199	6	2232	118
199	6	2273	118
199	6	2243	118
389	6	1558	118
389	6	1544	118
389	6	637	118
731	6	1550	118
852	6	1558	118
852	6	637	118
508	6	1029	118
508	6	1213	118
508	6	637	118
508	6	1558	118
508	6	1593	118
223	6	2102	118
223	6	1549	118
728	6	637	118
728	6	1558	118
268	6	637	118
1378	6	473	118
1398	6	1549	118
1398	6	637	118
2058	6	637	118
2058	6	1549	118
1378	6	1549	118
1378	6	2243	118
1378	6	2273	118
1378	6	1653	118
1943	6	1549	118
1378	6	2232	118
1378	6	2193	118
1378	6	2281	118
1378	6	637	118
1378	6	1550	118
458	6	1281	118
458	6	1549	118
744	6	2243	118
744	6	1549	118
744	6	2232	118
744	6	2273	118
1522	6	1558	118
2323	6	1549	118
2323	6	637	118
2323	6	1550	118
79	6	637	118
739	6	1593	118
309	6	1558	118
309	6	811	118
309	6	1551	118
309	6	637	118
309	6	2162	118
309	6	2073	118
309	6	2079	118
309	6	2185	118
1012	6	473	118
1012	6	1549	118
1012	6	2232	118
1012	6	2011	118
1012	6	2273	118
495	6	473	118
495	6	2243	118
495	6	1025	118
495	6	2281	118
495	6	2162	118
495	6	2273	118
495	6	2232	118
495	6	2136	118
922	6	637	118
922	6	1549	118
2297	6	1545	118
738	6	637	118
2297	6	1558	118
2297	6	1550	118
2297	6	1549	118
2133	6	1549	118
2133	6	637	118
763	6	1549	118
496	6	1549	118
496	6	637	118
657	6	1651	118
657	6	1549	118
309	6	1614	118
1012	6	605	118
155	6	2183	118
155	6	2202	118
155	6	705	118
857	6	637	118
2292	6	1549	118
2292	6	1550	118
2292	6	637	118
391	6	1549	118
494	6	473	118
1953	6	1584	118
1350	6	637	118
79	6	1558	118
79	6	2174	118
79	6	1545	118
697	6	2102	118
697	6	1279	118
697	6	1649	118
697	6	1558	118
697	6	1545	118
697	6	1549	118
697	6	1960	118
697	6	1280	118
1402	6	637	118
511	6	1558	118
511	6	637	118
922	6	1146	118
368	6	1549	118
368	6	637	118
763	6	1796	118
763	6	1558	118
738	6	1549	118
252	6	1651	118
252	6	1670	118
2290	6	2236	118
2290	6	2284	118
2290	6	2122	118
786	6	1558	118
40	6	2232	118
841	6	2232	118
841	6	2281	118
841	6	1558	118
841	6	1545	118
744	6	473	118
744	6	2281	118
587	6	1549	118
493	6	1549	118
493	6	142	118
1350	6	1549	118
2290	6	1550	118
2290	6	2102	118
580	6	637	118
580	6	1549	118
580	6	1616	118
580	6	1550	118
1021	6	1549	118
1953	6	1547	118
1953	6	1625	118
1953	6	637	118
1953	6	1550	118
1953	6	1549	118
1753	6	637	118
1753	6	1549	118
1753	6	1796	118
362	6	2281	118
362	6	473	118
362	6	2232	118
362	6	2273	118
1021	6	637	118
1021	6	2085	118
1021	6	2094	118
406	6	637	118
406	6	1558	118
406	6	559	118
2290	6	1549	118
850	6	1797	118
661	6	1653	118
661	6	637	118
661	6	1549	118
56	6	2232	118
56	6	2273	118
56	6	131	118
362	6	2243	118
1678	6	1549	118
1678	6	1689	118
1678	6	1795	118
1379	6	1549	118
48	6	1549	118
56	6	2281	118
56	6	1545	118
56	6	2243	118
56	6	1549	118
1360	6	473	118
304	6	991	118
304	6	405	118
304	6	407	118
634	6	637	118
634	6	1558	118
634	6	1545	118
73	6	1549	118
841	6	2273	118
841	6	2243	118
40	6	2281	118
40	6	2243	118
1691	6	1544	118
1691	6	473	118
1691	6	1549	118
1195	6	2011	118
1195	6	637	118
1195	6	1549	118
1514	6	1549	118
2396	6	637	118
2396	6	1558	118
1350	6	1550	118
786	6	1549	118
2348	6	1795	118
2348	6	637	118
2348	6	2070	118
2348	6	1549	118
2348	6	2085	118
2104	6	637	118
1360	6	2168	118
617	6	637	118
634	6	1550	118
634	6	1549	118
1678	6	1690	118
221	6	2281	118
221	6	1550	118
221	6	1549	118
221	6	2273	118
2025	6	473	118
2025	6	2232	118
2025	6	2273	118
2025	6	1544	118
365	6	1549	118
365	6	1550	118
161	6	1344	118
2348	6	1550	118
1763	6	637	118
2025	6	605	118
494	6	2243	118
494	6	2281	118
494	6	2232	118
494	6	1544	118
494	6	2273	118
494	6	1549	118
880	6	1795	118
1016	6	1549	118
1478	6	1204	118
1478	6	1549	118
1478	6	1558	118
1478	6	637	118
880	6	1550	118
880	6	1515	118
920	6	1549	118
920	6	2232	118
920	6	2243	118
920	6	2281	118
920	6	2273	118
920	6	1558	118
501	6	1549	118
48	6	545	118
221	6	2243	118
221	6	2232	118
832	6	2243	118
