1632	4	71
1632	4	30
1632	4	7
1632	4	67
1632	4	271
1632	4	218
1632	4	66
1632	4	75
1632	4	49
1632	4	263
1632	4	64
1632	4	269
1632	4	58
1632	4	152
1632	4	18
1632	4	157
1570	4	119
1570	4	260
1570	4	24
1570	4	67
1570	4	71
1570	4	74
1570	4	195
1570	4	18
1570	4	113
1570	4	48
1570	4	14
1570	4	56
1570	4	228
1570	4	75
1570	4	25
1570	4	3
1570	4	30
1570	4	261
1570	4	254
1570	4	68
1570	4	120
1570	4	267
1570	4	269
1570	4	66
1570	4	210
1570	4	47
1570	4	218
1570	4	157
1570	4	13
1570	4	152
1570	4	271
1570	4	252
1570	4	70
1570	4	155
1570	4	263
1570	4	6
1570	4	49
1570	4	193
112	4	149
112	4	136
112	4	79
112	4	148
112	4	239
112	4	141
112	4	145
112	4	156
112	4	50
112	4	109
112	4	2
112	4	176
112	4	140
112	4	144
112	4	147
112	4	89
112	4	146
112	4	24
112	4	126
112	4	128
112	4	142
112	4	63
112	4	62
112	4	80
112	4	30
112	4	137
112	4	229
112	4	216
112	4	35
828	4	145
828	4	50
828	4	57
828	4	143
828	4	83
828	4	139
828	4	146
828	4	166
828	4	73
828	4	11
828	4	237
828	4	51
828	4	148
828	4	147
828	4	142
828	4	141
828	4	69
828	4	110
828	4	10
828	4	76
828	4	239
828	4	79
828	4	72
828	4	63
828	4	14
828	4	167
828	4	140
828	4	144
828	4	138
828	4	137
828	4	80
828	4	30
828	4	136
828	4	62
828	4	156
828	4	59
828	4	65
828	4	230
214	4	100
214	4	101
214	4	181
214	4	10
214	4	188
214	4	246
214	4	41
214	4	186
214	4	185
214	4	189
214	4	165
214	4	249
214	4	224
214	4	30
214	4	109
2403	4	251
2403	4	198
2403	4	98
2403	4	174
2403	4	34
2403	4	197
2403	4	190
2403	4	28
2403	4	238
2403	4	245
209	4	34
209	4	112
209	4	97
209	4	88
209	4	184
209	4	116
209	4	227
209	4	212
209	4	111
209	4	41
209	4	168
209	4	172
209	4	244
209	4	86
209	4	102
209	4	103
209	4	28
209	4	187
270	4	211
270	4	206
270	4	31
270	4	173
270	4	162
270	4	178
270	4	201
270	4	163
270	4	9
270	4	29
270	4	257
270	4	220
270	4	171
270	4	8
270	4	32
1634	4	30
1634	4	115
1634	4	217
1634	4	10
1634	4	206
1677	4	19
1677	4	206
1677	4	37
1677	4	10
1677	4	175
1677	4	38
1677	4	30
1677	4	33
1677	4	31
628	4	10
628	4	206
628	4	30
628	4	33
628	4	31
628	4	11
628	4	84
628	4	44
628	4	125
628	4	161
628	4	0
628	4	217
865	4	99
865	4	30
865	4	215
865	4	21
865	4	10
865	4	23
865	4	109
2320	4	31
2320	4	30
2320	4	225
2320	4	10
2320	4	109
2320	4	34
2140	4	46
2140	4	199
2140	4	91
370	4	118
370	4	170
370	4	20
370	4	207
370	4	10
370	4	256
370	4	154
370	4	129
370	4	109
370	4	17
260	4	39
260	4	133
260	4	231
260	4	90
260	4	96
260	4	30
260	4	85
260	4	5
260	4	132
260	4	12
260	4	31
260	4	134
218	4	202
218	4	114
218	4	122
218	4	34
218	4	30
218	4	160
218	4	247
218	4	219
206	4	43
206	4	213
206	4	108
206	4	15
206	4	36
2151	4	153
2151	4	109
2151	4	206
2151	4	214
2151	4	226
2151	4	33
2151	4	31
2151	4	10
2151	4	30
318	4	205
318	4	33
318	4	94
318	4	27
318	4	117
318	4	217
318	4	30
318	4	31
318	4	34
318	4	179
318	4	92
318	4	42
318	4	93
318	4	95
125	4	177
125	4	30
125	4	27
125	4	31
125	4	2
125	4	104
125	4	105
992	4	33
992	4	107
992	4	30
992	4	208
992	4	203
992	4	16
992	4	31
992	4	209
941	4	87
941	4	45
941	4	34
941	4	248
2427	4	94
2427	4	126
2427	4	164
2427	4	4
2427	4	92
2427	4	30
2427	4	40
2427	4	232
2427	4	11
2427	4	106
2427	4	95
94	4	182
94	4	258
94	4	183
94	4	32
94	4	109
94	4	28
94	4	10
94	4	41
94	4	31
94	4	159
864	4	34
864	4	30
864	4	121
864	4	236
864	4	250
864	4	32
149	4	11
149	4	10
149	4	34
149	4	223
149	4	222
2274	4	192
2274	4	191
2274	4	28
2274	4	32
2274	4	135
58	4	32
58	4	109
58	4	169
58	4	31
58	4	158
58	4	30
58	4	243
58	4	127
58	4	180
58	4	242
58	4	34
58	4	10
263	4	22
263	4	10
263	4	109
263	4	204
263	4	34
263	4	221
1	5	1
